batch_id,market,index_name,ticker,security_name,announce_date,effective_date,running_variable,cutoff,inclusion,event_type,source,source_url,note,sector
csi300-2023-11,CN,CSI300,600160,巨化股份,2023-11-24,2023-12-08,299.88,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20231124170025-附件：部分指数样本调整名单.pdf,Official reserve-list rank 12 mapped below the CSI300 cutoff.,
csi300-2023-11,CN,CSI300,601061,中信金属,2023-11-24,2023-12-08,299.87,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20231124170025-附件：部分指数样本调整名单.pdf,Official reserve-list rank 13 mapped below the CSI300 cutoff.,
csi300-2023-11,CN,CSI300,688728,格科微,2023-11-24,2023-12-08,299.86,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20231124170025-附件：部分指数样本调整名单.pdf,Official reserve-list rank 14 mapped below the CSI300 cutoff.,
csi300-2023-11,CN,CSI300,2384,东山精密,2023-11-24,2023-12-08,299.85,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20231124170025-附件：部分指数样本调整名单.pdf,Official reserve-list rank 15 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,807,云铝股份,2024-05-31,2024-06-14,300.12,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-05,CN,CSI300,1965,招商公路,2024-05-31,2024-06-14,300.11,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-05,CN,CSI300,300418,昆仑万维,2024-05-31,2024-06-14,300.1,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-05,CN,CSI300,300442,润泽科技,2024-05-31,2024-06-14,300.09,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-05,CN,CSI300,300832,新产业,2024-05-31,2024-06-14,300.08,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-05,CN,CSI300,600026,中远海能,2024-05-31,2024-06-14,300.07,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-05,CN,CSI300,600027,华电国际,2024-05-31,2024-06-14,300.06,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-05,CN,CSI300,600161,天坛生物,2024-05-31,2024-06-14,300.05,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-05,CN,CSI300,600415,小商品城,2024-05-31,2024-06-14,300.04,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-05,CN,CSI300,603296,华勤技术,2024-05-31,2024-06-14,300.03,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-05,CN,CSI300,688009,中国通号,2024-05-31,2024-06-14,300.02,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-05,CN,CSI300,688082,盛美上海,2024-05-31,2024-06-14,300.01,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-05,CN,CSI300,600160,巨化股份,2024-05-31,2024-06-14,299.99,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 1 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,688728,格科微,2024-05-31,2024-06-14,299.98,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 2 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,2463,沪电股份,2024-05-31,2024-06-14,299.97,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 3 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,688072,拓荆科技,2024-05-31,2024-06-14,299.96,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 4 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,2600,领益智造,2024-05-31,2024-06-14,299.95,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 5 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,600482,中国动力,2024-05-31,2024-06-14,299.94,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 6 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,2422,科伦药业,2024-05-31,2024-06-14,299.93,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 7 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,688506,百利天恒,2024-05-31,2024-06-14,299.92,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 8 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,688047,龙芯中科,2024-05-31,2024-06-14,299.91,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 9 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,603605,珀莱雅,2024-05-31,2024-06-14,299.9,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 10 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,601061,中信金属,2024-05-31,2024-06-14,299.89,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 11 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,975,银泰黄金,2024-05-31,2024-06-14,299.88,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 12 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,600377,宁沪高速,2024-05-31,2024-06-14,299.87,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 13 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,2028,思源电气,2024-05-31,2024-06-14,299.86,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 14 mapped below the CSI300 cutoff.,
csi300-2024-05,CN,CSI300,688777,中控技术,2024-05-31,2024-06-14,299.85,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20240531170829-附件：部分指数样本调整名单.pdf,Official reserve-list rank 15 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,630,铜陵有色,2024-11-29,2024-12-13,300.16,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,975,山金国际,2024-11-29,2024-12-13,300.15,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,2028,思源电气,2024-11-29,2024-12-13,300.14,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,2422,科伦药业,2024-11-29,2024-12-13,300.13,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,2463,沪电股份,2024-11-29,2024-12-13,300.12,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,300394,天孚通信,2024-11-29,2024-12-13,300.11,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,300502,新易盛,2024-11-29,2024-12-13,300.1,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,600066,宇通客车,2024-11-29,2024-12-13,300.09,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,600160,巨化股份,2024-11-29,2024-12-13,300.08,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,600377,宁沪高速,2024-11-29,2024-12-13,300.07,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,600482,中国动力,2024-11-29,2024-12-13,300.06,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,601127,赛力斯,2024-11-29,2024-12-13,300.05,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,601136,首创证券,2024-11-29,2024-12-13,300.04,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,688169,石头科技,2024-11-29,2024-12-13,300.03,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,688472,阿特斯,2024-11-29,2024-12-13,300.02,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,688506,百利天恒,2024-11-29,2024-12-13,300.01,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2024-11,CN,CSI300,601058,赛轮轮胎,2024-11-29,2024-12-13,299.99,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 1 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,2600,领益智造,2024-11-29,2024-12-13,299.98,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 2 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,600985,淮北矿业,2024-11-29,2024-12-13,299.97,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 3 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,1872,招商港口,2024-11-29,2024-12-13,299.96,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 4 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,2032,苏泊尔,2024-11-29,2024-12-13,299.95,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 5 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,601298,青岛港,2024-11-29,2024-12-13,299.94,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 6 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,601077,渝农商行,2024-11-29,2024-12-13,299.93,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 7 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,933,神火股份,2024-11-29,2024-12-13,299.92,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 8 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,688728,格科微,2024-11-29,2024-12-13,299.91,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 9 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,600350,山东高速,2024-11-29,2024-12-13,299.9,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 10 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,600418,江淮汽车,2024-11-29,2024-12-13,299.89,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 11 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,300765,新诺威,2024-11-29,2024-12-13,299.88,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 12 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,2128,电投能源,2024-11-29,2024-12-13,299.87,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 13 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,601567,三星医疗,2024-11-29,2024-12-13,299.86,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 14 mapped below the CSI300 cutoff.,
csi300-2024-11,CN,CSI300,688047,龙芯中科,2024-11-29,2024-12-13,299.85,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20241129172348-附件：部分指数样本调整名单.pdf,Official reserve-list rank 15 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,1391,国货航,2025-05-30,2025-06-13,300.07,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-05,CN,CSI300,2600,领益智造,2025-05-30,2025-06-13,300.06,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-05,CN,CSI300,301236,软通动力,2025-05-30,2025-06-13,300.05,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-05,CN,CSI300,302132,中航成飞,2025-05-30,2025-06-13,300.04,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-05,CN,CSI300,601077,渝农商行,2025-05-30,2025-06-13,300.03,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-05,CN,CSI300,601825,沪农商行,2025-05-30,2025-06-13,300.02,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-05,CN,CSI300,688047,龙芯中科,2025-05-30,2025-06-13,300.01,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-05,CN,CSI300,601298,青岛港,2025-05-30,2025-06-13,299.99,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 1 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,1872,招商港口,2025-05-30,2025-06-13,299.98,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 2 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,600350,山东高速,2025-05-30,2025-06-13,299.97,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 3 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,2128,电投能源,2025-05-30,2025-06-13,299.96,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 4 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,601567,三星医疗,2025-05-30,2025-06-13,299.95,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 5 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,2384,东山精密,2025-05-30,2025-06-13,299.94,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 6 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,300866,安克创新,2025-05-30,2025-06-13,299.93,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 7 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,600642,申能股份,2025-05-30,2025-06-13,299.92,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 8 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,600968,海油发展,2025-05-30,2025-06-13,299.91,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 9 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,688072,拓荆科技,2025-05-30,2025-06-13,299.9,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 10 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,300765,新诺威,2025-05-30,2025-06-13,299.89,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 11 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,933,神火股份,2025-05-30,2025-06-13,299.88,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 12 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,603893,瑞芯微,2025-05-30,2025-06-13,299.87,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 13 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,601168,西部矿业,2025-05-30,2025-06-13,299.86,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 14 mapped below the CSI300 cutoff.,
csi300-2025-05,CN,CSI300,600985,淮北矿业,2025-05-30,2025-06-13,299.85,300.0,0,official_reserve_control,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20250530154409-附件：部分指数样本调整名单.pdf,Official reserve-list rank 15 mapped below the CSI300 cutoff.,
csi300-2025-11,CN,CSI300,2384,东山精密,2025-11-28,2025-12-12,300.11,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20251128165753-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-11,CN,CSI300,2625,光启技术,2025-11-28,2025-12-12,300.1,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20251128165753-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-11,CN,CSI300,300251,光线传媒,2025-11-28,2025-12-12,300.09,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20251128165753-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-11,CN,CSI300,300476,胜宏科技,2025-11-28,2025-12-12,300.08,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20251128165753-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-11,CN,CSI300,300803,指南针,2025-11-28,2025-12-12,300.07,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20251128165753-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-11,CN,CSI300,300866,安克创新,2025-11-28,2025-12-12,300.06,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20251128165753-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-11,CN,CSI300,600522,中天科技,2025-11-28,2025-12-12,300.05,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20251128165753-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-11,CN,CSI300,600930,华电新能,2025-11-28,2025-12-12,300.04,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20251128165753-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
csi300-2025-11,CN,CSI300,601018,宁波港,2025-11-28,2025-12-12,300.03,300.0,1,official_adjustment_addition,CSIndex official adjustment and reserve attachment,https://oss-ch.csindex.com.cn/notice/20251128165753-附件：部分指数样本调整名单.pdf,Official adjustment-list order mapped to a boundary ordinal running variable.,
